Machine,NumberOfSections,TimeDateStamp,AddressOfEntryPoint,ImageBase,NumberOfSectionNames,Entropy
332,9,1297596187,112794,4194304,9,7.358076062187931
332,4,1344542973,5648,4194304,4,7.434042326382798
332,4,1334018479,113744,4194304,4,6.574016303083037
332,4,1326871294,5424,4194304,4,4.630668716306017
332,4,1342004556,6443,4194304,4,4.716591266547388
332,5,1333985852,77738,1677721600,5,5.8560118879913
332,3,1297643496,39643,4194304,3,7.641301856601612
332,5,1333755894,77738,1677721600,5,6.073473041795438
332,4,1343718681,5592,4194304,4,7.73097650979817
332,4,1345468244,7168,4194304,4,7.51202095311697
332,5,1212837283,57664,268435456,5,7.1754417056632915
332,3,1333481084,4720,4194304,3,7.336666323059305
332,5,1333985852,77738,1677721600,5,5.8555006867180275
332,6,1346940186,4912,4194304,6,5.3143396919362385
332,8,1334856047,109760,4194304,8,6.313544127216023
332,4,1305597539,127207,4194304,4,7.1119034992286725
332,5,1412656823,12514,4194304,5,1.464873846960086
332,6,1213801658,427582,65536,6,7.870237873401851
332,4,1335379208,6976,4259840,4,4.193637720751698
332,4,1335480041,110256,4194304,4,6.6918303640225405
332,8,1332909635,4640,4194304,8,7.394679580101896
332,8,1342182090,5360,4194304,8,5.166153233953386
332,3,1386226526,4096,4194304,3,5.798999700378246
332,5,1332478566,84506,1677721600,5,5.950204700297355
332,4,1335608472,6523,4259840,4,4.167803445738773
332,4,1319571264,789420,4259840,4,5.040072207175282
332,5,1323230179,71370,1677721600,5,5.858988378017976
332,4,1334823586,5544,4259840,4,4.107252854114559
332,12,1339826473,4096,4194304,12,4.847963862186316
332,8,1336941911,6407,4194304,8,5.616406299041865
332,4,0,5292,4194304,4,4.2248506686906335
332,8,1342327232,5248,4194304,8,4.605401800344819
332,4,1343807577,5728,4194304,4,7.61976457019278
332,4,1319571264,787884,4259840,4,5.972995620470642
332,4,1333049654,6519,4259840,4,4.622005242736527
332,6,1334458220,282192,4194304,6,7.376889388024759
332,5,1332858041,4640,4194304,5,7.2210343133825425
332,4,1332576541,76217,4259840,4,4.283576627027964
332,4,1333306672,6109,4259840,4,4.617951918085822
332,4,1335109490,7354,4259840,4,4.181573082466613
332,9,1335085238,109808,4194304,9,6.21098061876236
332,5,1335900359,8020,4259840,5,4.883550299136422
332,6,1209743878,427582,65536,6,7.871614275260176
332,5,1332479481,84506,1677721600,5,5.9468236690853695
332,4,1345445757,7232,4194304,4,7.513381581713883
332,6,1212817243,427582,65536,6,7.869815893008266
332,4,1344425924,5568,4194304,4,7.644843378116932
332,3,1333468867,4720,4194304,3,7.334846590684699
332,4,1319571264,789536,4259840,4,5.041430139970804
332,4,1305462840,7800,4194304,4,4.368062008977914
332,4,1332675903,76137,4259840,4,4.281060487798604
332,7,1334718021,110752,4194304,7,6.485890872546335
332,4,1335031099,5363,4259840,4,4.104582566126761
332,4,1343676558,5528,4194304,4,7.7292626406211635
332,5,1325124902,79418,1677721600,5,6.092862160440104
332,4,1343414552,5544,4194304,4,7.782281002206091
332,8,1342142464,5360,4194304,8,5.164423082722836
332,4,1344630696,5776,4194304,4,7.42171769318581
332,4,1300999631,123874,4194304,4,7.7567776208583386
332,4,1332535995,76217,4259840,4,4.28320215301949
332,4,1344542973,5648,4194304,4,7.432951846951014
332,4,1335109490,7354,4259840,4,4.180772754192528
332,8,1342270846,5248,4194304,8,4.6017150794209885
332,5,1332910857,4640,4194304,5,7.219978522353125
332,4,1332576541,76217,4259840,4,4.283132240068582
332,4,1341586878,30406,4194304,4,7.2263222761068615
332,5,1333985852,77738,1677721600,5,5.849890954831611
332,8,1334910052,109760,4194304,8,6.313642911500675
332,4,1344193048,5600,4194304,4,7.63478500344935
332,4,1333570409,5873,4259840,4,4.614451977179732
332,3,1297643496,39643,4194304,3,7.7309379153121744
332,4,1339403090,5769,4194304,4,4.702239653523719
332,4,1331754463,92382,4194304,4,4.039532791268703
332,9,1199997096,8192,4194304,9,2.1446993595443216
332,4,1341586878,30406,4194304,4,7.22632764703369
332,5,1333758254,77738,1677721600,5,5.856295748956599
332,5,1333760698,77738,1677721600,5,5.856257342361255
332,4,1331321630,4564,4194304,4,3.705482834286453
332,4,1305462840,6236,4194304,4,4.814081072437997
332,4,1335342692,7018,4259840,4,4.2154993697967456
332,5,1333761802,77738,1677721600,5,5.859903005886151
332,4,1334173324,271584,4194304,4,7.574578399048703
332,9,1299652403,103349,4194304,9,7.333677583715495
332,4,1333049649,6469,4259840,4,4.6213807786043155
332,4,1334688361,5338,4259840,4,4.091917576774126
332,6,1334334304,282192,4194304,6,7.3770953353027995
332,5,1127539152,103724,4194304,5,4.5931263756781195
332,4,1335550840,110272,4194304,4,6.686116392372144
332,5,1335900359,8020,4259840,5,4.881478233254379
332,4,1340713038,5560,4194304,4,4.5502964284511815
332,9,1334992818,109808,4194304,9,6.213458451556274
332,5,1333985852,77738,1677721600,5,5.855890270488661
332,4,1296673258,28403,4194304,4,5.809325947279846
332,4,1334652129,5299,4259840,4,4.091109422588767
332,4,1343820636,5728,4194304,4,7.619812895494837
332,4,1342024429,6427,4194304,4,4.723078891291406
332,5,1335978445,6900,4259840,5,4.87117636542207
332,9,1299652403,103349,4194304,9,7.324497249129802
332,5,1331686206,4544,4194304,5,7.4710792007803795
332,6,1334353809,282192,4194304,6,7.377021407910908
332,4,1319571264,789336,4259840,4,5.041468156930719
332,4,1331754463,92382,4194304,4,4.040046994093924
332,4,1336005645,5568,4194304,4,5.833228715912284
332,1,0,8099,4194304,1,7.9991989977201445
332,5,1335725530,6539,4259840,5,4.846453131757727
332,5,1218889954,53584,1593835520,5,6.11194821269895
332,8,1337086863,16184,4194304,8,5.603681477105006
332,4,1331931721,83039,4259840,4,4.297829215496446
332,4,1334572662,5335,4259840,4,4.092327567823982
332,4,1343908395,5616,4194304,4,7.621495904211523
332,4,1429629555,29138,4194304,4,7.667740498285689
332,5,1213378771,45568,1677721600,5,6.0939561954544565
332,4,1331726440,4544,4194304,4,7.496625518085265
332,4,1341321576,6232,4194304,4,4.516426021807293
332,8,1342206148,5248,4194304,8,4.605852137626926
332,4,1285905558,18358,4194304,4,4.985970906580046
332,9,1334979618,109808,4194304,9,6.213421498937156
332,9,1335026419,109808,4194304,9,6.213428395780929
332,4,1341586878,30406,4194304,4,7.226318118828777
332,4,1343718681,5592,4194304,4,7.730791233819474
332,8,1334843290,109760,4194304,8,6.31185893015633
332,5,1333985852,77738,1677721600,5,5.849931855087641
332,4,1332675903,76137,4259840,4,4.277913253635122
332,4,1342527051,6292,4194304,4,4.570921981083831
332,7,1338169204,6000,4194304,7,6.297524487868484
332,5,1333985852,77738,1677721600,5,5.8498749037125
332,8,1334728203,332976,4194304,8,6.557882913100274
332,4,1341255872,6504,4194304,4,4.456367389019119
332,4,1333306672,6109,4259840,4,4.613839003155412
332,5,1271390972,289509,268435456,5,6.664104483832003
332,5,1333758254,77738,1677721600,5,6.078459138632697
332,4,1331544173,4799,4194304,4,4.163523048552028
332,4,1334652129,5299,4259840,4,4.091111298146507
332,4,1331931721,83039,4259840,4,4.299273884633015
332,4,1336230976,9441,4194304,4,5.323070280202632
332,4,1335379208,6976,4259840,4,4.214096126291077
332,4,1326871294,5540,4194304,4,4.631117055207525
332,4,1332407685,76383,4259840,4,4.261790217631581
332,6,1334379004,282192,4194304,6,7.376727588201267
332,4,1335031099,5363,4259840,4,4.101163763043268
332,4,1319571264,787300,4259840,4,5.96635670888106
332,4,1341347075,6296,4194304,4,4.518619678753806
332,7,1334694303,347088,4194304,7,6.402427005814944
332,4,1333049649,6469,4259840,4,4.618211829198351
332,4,1335291770,7012,4259840,4,4.1903475686275105
332,4,1343160515,5560,4194304,4,7.637892148861635
332,4,1344630696,5776,4194304,4,7.421280400999416
332,5,1333759896,77738,1677721600,5,6.0793331427873225
332,4,1332513603,4864,4194304,4,7.146881868047411
332,5,1307308631,146979,4194304,5,6.994185137731851
332,6,1336237284,5472,4194304,6,5.8129466396505975
332,7,1332820823,4704,4194304,7,6.845109099964985
332,4,1335379208,6976,4259840,4,4.212368610921703
332,2,123,189258,4194304,2,7.831580256681112
332,7,1332258965,4928,4194304,7,7.494410044007793
332,4,1343329266,5560,4194304,4,7.6393637920748745
332,5,1333758254,77738,1677721600,5,5.856291677967449
332,5,1333985043,77738,1677721600,5,6.083297182238904
332,4,1343676558,5528,4194304,4,7.729332105850909
332,5,1324178753,79210,1677721600,5,5.8510680379883695
332,7,1337919636,5024,4194304,7,6.249954074227065
332,6,1334386214,282192,4194304,6,7.376689407362216
332,4,1326871294,5408,4194304,4,4.532858625996534
332,4,1331408674,4637,4194304,4,4.16209665094736
332,4,1341651100,6279,4194304,4,4.694311947698323
332,9,1334988014,109808,4194304,9,6.211675486564177
332,4,1342474982,6328,4194304,4,4.571498291990139
332,8,1342144899,5360,4194304,8,5.166180205383046
332,4,1335896726,9296,4194304,4,7.598849269887582
332,4,0,5244,4194304,4,4.597720325360871
332,4,1343813193,5728,4194304,4,7.619867399035407
332,5,1324068955,80154,1677721600,5,5.874271137709133
332,8,1336941911,6407,4194304,8,5.618437334285057
332,5,1333758018,77738,1677721600,5,6.073313972973727
332,4,1331844927,87166,4194304,4,4.007319987373097
332,5,1333985584,77738,1677721600,5,5.860131466864877
332,4,1075271382,9441,4194304,4,5.154770611343162
332,4,1333485320,6165,4259840,4,4.615349493735148
332,6,1215530591,457790,65536,6,7.870775927616447
332,4,1334434652,7305,4259840,4,4.536444722740905
332,4,1333992068,113744,4194304,4,6.573937907170932
332,4,1302385015,192598,4194304,4,6.940803388566889
332,5,1307308631,146979,4194304,5,6.993942884259368
332,4,1334948483,5577,4259840,4,4.104573853349822
332,4,1333809269,5613,4259840,4,3.923699675729435
332,4,1331754463,92382,4194304,4,4.040390641875064
332,7,1298063746,13300,4194304,7,4.152305376073083
332,7,1338148837,6000,4194304,7,6.297649611776266
332,5,1335255662,5152,4194304,5,6.6727192076818085
332,5,1182791715,98548,4259840,5,4.233012529520285
332,4,1331754463,92382,4194304,4,4.040382928618831
332,4,1299454751,115148,4194304,4,7.399745754770895
332,4,1335381860,110208,4194304,4,6.684414922242953
332,4,1300731694,5236,4194304,4,4.404646415867211
332,9,1199997096,8192,4194304,9,2.1446998909489023
332,6,1213885791,427582,65536,6,7.871835046316814
332,4,1343160515,5560,4194304,4,7.639577352082597
332,5,1335265272,5152,4194304,5,6.675228129526266
332,8,1334813050,109696,4194304,8,6.312652645435591
332,5,1325125981,79418,1677721600,5,5.85669586635745
332,5,1333759195,77738,1677721600,5,6.076496037986115
332,4,1332675903,76137,4259840,4,4.282488928252359
332,4,1302935608,5304,4194304,4,4.596526456442902
332,5,1335978445,6900,4259840,5,4.873890180624109
332,7,1332805220,4704,4194304,7,6.844765347723458
332,5,1333985043,77738,1677721600,5,6.083308236916967
332,4,1326871294,5644,4194304,4,4.5416201329310715
332,4,1345751731,7136,4194304,4,7.482381649125658
332,5,1206828847,12837,4194304,5,1.6604142657541554
332,9,1335002461,109808,4194304,9,6.21151303428065
332,3,1333531449,4720,4194304,3,7.334144619557175
332,4,1319571264,787504,4259840,4,5.966129900996199
332,8,1334920864,109760,4194304,8,6.31196358743352
332,9,1333178475,5120,4194304,9,6.334802181860195
332,4,1300731694,5344,4194304,4,4.403950073550269
332,4,1342024429,6427,4194304,4,4.723886645486861
332,4,1331844927,87166,4194304,4,4.00803827339621
332,4,1305462840,7620,4194304,4,4.366257838168533
332,6,1209743878,427582,65536,6,7.871619525005098
332,12,1339838648,4096,4194304,12,4.8456556386806575
332,4,1334989131,5357,4259840,4,4.104380241009939
332,4,0,4280,4194304,4,7.419259896866502
332,5,1333985043,77738,1677721600,5,5.8615862590764
332,4,1333306672,6109,4259840,4,4.617723084762298
332,4,1345553128,7520,4194304,4,7.527865281972876
332,6,1214113616,429118,65536,6,7.8604091254851065
332,6,1216615021,457790,65536,6,7.873468835687539
332,9,1335095305,109808,4194304,9,6.2140466323949335
332,4,1343329266,5560,4194304,4,7.638928547355765
332,5,1333760257,77738,1677721600,5,6.08180595439303
332,5,1326938630,79418,1677721600,5,5.854567263256108
332,5,1333985584,77738,1677721600,5,5.8662519380579194
332,6,1200723403,428606,65536,6,7.870454447753744
332,4,1341255872,6504,4194304,4,4.456243489979825
332,4,1344630696,5776,4194304,4,7.421305796087301
332,5,1333755894,77738,1677721600,5,5.851361553392396
332,5,1335900359,8020,4259840,5,4.882884995040283
332,4,1343502777,5416,4194304,4,7.652837859999215
332,6,1334541020,282192,4194304,6,7.377026988178228
332,4,1330803002,95442,4194304,4,7.607979424661443
332,4,1297433515,59086,4194304,4,5.8259773046958685
332,4,1343676558,5528,4194304,4,7.729908797608275
332,4,1336051242,5568,4194304,4,5.829894461000385
332,5,1332918030,4640,4194304,5,7.220041240961877
332,4,1304494798,55149,4194304,4,5.755462376442908
332,8,1342238405,5248,4194304,8,4.604053364469403
332,8,1342341632,5248,4194304,8,4.605354617387285
332,4,1333306647,6021,4259840,4,4.615813892970411
332,8,1342331849,5248,4194304,8,4.603974194487232
332,4,1385648463,6373,4194304,4,5.257244121233061
332,5,1333985043,77738,1677721600,5,5.861581604807502
332,8,1332919806,4640,4194304,8,6.708435336979311
332,8,1342250452,5248,4194304,8,4.601724402665516
332,5,1307308631,146979,4194304,5,6.985870121710395
332,6,1359937735,5422,4194304,6,3.9868048453605005
332,5,1333985584,77738,1677721600,5,5.866140653062819
332,6,1212821566,427070,65536,6,7.873386775465014
332,7,1326821167,80451,4194304,7,6.621765113877071
332,6,1334663283,110752,4194304,6,6.598129348404786
332,8,1342138870,5360,4194304,8,5.164345321652757
332,6,1213801317,427070,65536,6,7.87227393775344
332,4,1306936757,145814,4194304,4,7.6866494617813075
332,4,1342552538,6260,4194304,4,4.570782667719701
332,4,1302935608,5152,4194304,4,4.596369221792772
332,5,1333758254,77738,1677721600,5,5.862050110598183
332,6,1276584735,397246,65536,6,7.900011391166047
332,7,1332291016,4928,4194304,7,7.494566386798843
332,4,1341961456,9441,4194304,4,5.280696927393459
332,9,1295970970,66671,4194304,9,7.131344071051483
332,4,1341495409,6248,4194304,4,4.470701673396011
332,4,1331844927,87166,4194304,4,4.01162675955749
332,4,1343329266,5560,4194304,4,7.6388530684875775
332,4,1304411205,133022,4194304,4,7.73624773909904
332,4,1319571264,789616,4259840,4,5.040528646672492
332,4,1341255872,6504,4194304,4,4.456389458779513
332,4,1333227142,6049,4259840,4,4.6166152484859495
332,5,1335284462,5152,4194304,5,6.6728124323817735
332,4,1344630696,5776,4194304,4,7.4211030672772464
332,4,1335608472,6523,4259840,4,4.1674757296464175
332,4,1334652129,5299,4259840,4,4.092345099001112
332,7,1337905283,5024,4194304,7,6.2499959673063445
332,4,1334688361,5338,4259840,4,4.087799143361034
332,8,1334784251,109696,4194304,8,6.314562820226735
332,4,1343555000,5432,4194304,4,7.652787223214138
332,4,1345553128,7520,4194304,4,7.530003944064429
332,5,1331948351,83722,1677721600,5,6.1318236728952105
332,6,1215526633,457790,65536,6,7.868726289134482
332,4,1319571264,789544,4259840,4,5.040625286554532
332,4,1334019651,113744,4194304,4,6.573269864149051
332,5,1333758254,77738,1677721600,5,6.078465995135269
332,4,1342615498,6260,4194304,4,4.570442603252344
332,4,1341255872,6504,4194304,4,4.456858426234423
332,6,1213803723,427582,65536,6,7.872240971955351
332,8,1342258799,5248,4194304,8,4.605391335761812
332,4,1293164847,85556,4194304,4,7.196912118233119
332,4,1345751731,7136,4194304,4,7.482474845342462
332,3,1333509845,4720,4194304,3,7.3365202627886745
332,5,1335725530,6539,4259840,5,4.847289076997557
332,3,1297911846,36674,4194304,3,5.7857636801693
332,4,1332576541,76217,4259840,4,4.284359632629535
332,5,1333757781,77738,1677721600,5,5.863319721783457
332,5,1333758254,77738,1677721600,5,6.0784668633416725
332,5,1332323405,4928,4194304,5,7.557828801046117
332,4,1344755412,5952,4194304,4,7.400615944914662
332,4,1333397172,6137,4259840,4,4.618501367885234
332,4,1305462840,6156,4194304,4,4.818791575913245
332,4,1335469004,7002,4259840,4,4.172781209803567
332,7,1338177607,6000,4194304,7,6.297608230520405
332,5,1325124268,79418,1677721600,5,5.863894430434193
332,6,1216286649,457790,65536,6,7.870998014836368
332,4,1342474982,6328,4194304,4,4.571524721639275
332,4,1333397172,6137,4259840,4,4.617128970764844
332,4,1334327096,7249,4259840,4,4.537281182136093
332,5,1343901456,11274,4194304,5,7.2724116564272725
332,9,1334928027,109808,4194304,9,6.211015432910788
332,5,1333755659,77738,1677721600,5,5.860181209705121
332,4,1335424829,110256,4194304,4,6.688703134260264
332,4,1304906909,26205,4194304,4,5.774759915636562
332,5,1331491161,4781,4194304,5,4.164506535828131
332,4,1344630696,5776,4194304,4,7.419857972330824
332,4,1332966487,6469,4259840,4,4.614268862448407
332,9,1295970970,66671,4194304,9,7.138570295462994
332,5,1333759896,77738,1677721600,5,5.857125259871708
332,5,1333760257,77738,1677721600,5,5.859856771654038
332,4,1343210481,5560,4194304,4,7.639039957738335
332,5,1331491250,4748,4194304,5,4.163051854568183
332,4,1332274738,82849,4259840,4,4.299309681224029
332,4,1332532832,4880,4194304,4,7.147046724566001
332,7,1338028867,6000,4194304,7,6.297857531850092
332,4,1331408674,4637,4194304,4,4.161794522009809
332,4,1343935512,5616,4194304,4,7.622349252981937
332,4,1330803002,95442,4194304,4,7.608241030167133
332,4,1334823586,5544,4259840,4,4.1073885362517295
332,5,1333985584,77738,1677721600,5,6.0823239461507494
332,4,1329409810,6316,4194304,4,4.349453171472382
332,9,1335037225,109808,4194304,9,6.213418097010122
332,4,1343141119,5544,4194304,4,7.643953842206056
332,5,1335900359,8020,4259840,5,4.882694811403097
332,4,1344630696,5776,4194304,4,7.420553954827007
332,4,1343648314,5496,4194304,4,7.729246688119835
332,4,1319571264,775452,4259840,4,5.006175207239821
332,9,1295047889,4096,4194304,9,6.747937255853915
332,5,1327339770,79418,1677721600,5,5.864382826836573
332,4,1342594396,6292,4194304,4,4.571411644247558
332,4,1211841492,4775,4194304,4,5.412896384524765
332,4,1335856942,9296,4194304,4,6.676750941705939
332,3,1385615580,4096,4194304,3,5.797481614397903
332,4,1335031099,5363,4259840,4,4.104192762256696
332,5,1333755894,77738,1677721600,5,5.856893163136698
332,4,1305462840,7236,4194304,4,4.370444187112604
332,4,1340805474,5452,4194304,4,4.550336924672149
332,4,1343041823,5576,4194304,4,7.628284495455642
